"","long","lat","group"
"5204",-114.166536,34.249647,"1.1"
"5205",-114.168578,34.249086,"1.1"
"5206",-114.171393,34.248332,"1.1"
"5207",-114.171635,34.248268,"1.1"
"5208",-114.173459,34.24776,"1.1"
"5209",-114.173657,34.247706,"1.1"
"5210",-114.174597,34.247303,"1.1"
"5211",-114.175635,34.246174,"1.1"
"5212",-114.175906,34.245587,"1.1"
"5213",-114.175956,34.244165,"1.1"
"5214",-114.175948,34.242695,"1.1"
"5215",-114.176403,34.241512,"1.1"
"5216",-114.17805,34.239969,"1.1"
"5217",-114.17827,34.239812,"1.1"
"5218",-114.190876,34.230858,"1.1"
"5219",-114.199036,34.223407,"1.1"
"5220",-114.204725,34.218529,"1.1"
"5221",-114.20613,34.217323,"1.1"
"5222",-114.20692,34.216647,"1.1"
"5223",-114.208253,34.215505,"1.1"
"5224",-114.211761,34.211539,"1.1"
"5225",-114.215454,34.208956,"1.1"
"5226",-114.223384,34.205136,"1.1"
"5227",-114.225194,34.203642,"1.1"
"5228",-114.225861,34.201774,"1.1"
"5229",-114.22579,34.199236,"1.1"
"5230",-114.225075,34.196814,"1.1"
"5231",-114.225053,34.196349,"1.1"
"5232",-114.224941,34.193896,"1.1"
"5233",-114.225814,34.191238,"1.1"
"5234",-114.227034,34.188866,"1.1"
"5235",-114.229023,34.187427,"1.1"
"5236",-114.229715,34.186928,"1.1"
"5237",-114.235417,34.185122,"1.1"
"5238",-114.239519,34.183706,"1.1"
"5239",-114.240712,34.183232,"1.1"
"5240",-114.241849,34.181885,"1.1"
"5241",-114.244191,34.179625,"1.1"
"5242",-114.244421,34.179403,"1.1"
"5243",-114.250783,34.175736,"1.1"
"5244",-114.25239,34.174711,"1.1"
"5245",-114.25268,34.174533,"1.1"
"5246",-114.253018,34.174355,"1.1"
"5247",-114.253444,34.174129,"1.1"
"5248",-114.254141,34.17383,"1.1"
"5249",-114.255147,34.173475,"1.1"
"5250",-114.256076,34.173119,"1.1"
"5251",-114.257034,34.172837,"1.1"
"5252",-114.258001,34.172626,"1.1"
"5253",-114.259085,34.172392,"1.1"
"5254",-114.260169,34.172117,"1.1"
"5255",-114.261242,34.171818,"1.1"
"5256",-114.262375,34.171567,"1.1"
"5257",-114.263855,34.171244,"1.1"
"5258",-114.268267,34.170209,"1.1"
"5259",-114.26846,34.170177,"1.1"
"5260",-114.268993,34.170264,"1.1"
"5261",-114.274926,34.172047,"1.1"
"5262",-114.274959,34.172056,"1.1"
"5263",-114.275267,34.172149,"1.1"
"5264",-114.275417,34.172131,"1.1"
"5265",-114.279011,34.17168,"1.1"
"5266",-114.286724,34.170715,"1.1"
"5267",-114.287014,34.170658,"1.1"
"5268",-114.287294,34.170529,"1.1"
"5269",-114.287894,34.170101,"1.1"
"5270",-114.289373,34.169093,"1.1"
"5271",-114.289408,34.169069,"1.1"
"5272",-114.290775,34.168138,"1.1"
"5273",-114.292371,34.167056,"1.1"
"5274",-114.292806,34.166725,"1.1"
"5275",-114.293086,34.166377,"1.1"
"5276",-114.293511,34.165917,"1.1"
"5277",-114.297337,34.161314,"1.1"
"5278",-114.298168,34.160321,"1.1"
"5279",-114.298522,34.159954,"1.1"
"5280",-114.29889,34.159571,"1.1"
"5281",-114.299009,34.15945,"1.1"
"5282",-114.299531,34.158941,"1.1"
"5283",-114.300497,34.158069,"1.1"
"5284",-114.301425,34.157116,"1.1"
"5285",-114.301567,34.156948,"1.1"
"5286",-114.30205,34.156378,"1.1"
"5287",-114.302095,34.156327,"1.1"
"5288",-114.302188,34.156219,"1.1"
"5289",-114.302565,34.155807,"1.1"
"5290",-114.303396,34.154943,"1.1"
"5291",-114.304121,34.154281,"1.1"
"5292",-114.304624,34.153837,"1.1"
"5293",-114.3053,34.153174,"1.1"
"5294",-114.30589,34.152657,"1.1"
"5295",-114.306498,34.151995,"1.1"
"5296",-114.30703,34.15143,"1.1"
"5297",-114.307802,34.150574,"1.1"
"5298",-114.308411,34.149702,"1.1"
"5299",-114.308512,34.149566,"1.1"
"5300",-114.308591,34.149458,"1.1"
"5301",-114.309096,34.148773,"1.1"
"5302",-114.309676,34.148224,"1.1"
"5303",-114.310024,34.147901,"1.1"
"5304",-114.310294,34.147562,"1.1"
"5305",-114.311067,34.146496,"1.1"
"5306",-114.311317,34.145987,"1.1"
"5307",-114.311655,34.145381,"1.1"
"5308",-114.311945,34.145058,"1.1"
"5309",-114.312206,34.144776,"1.1"
"5310",-114.312592,34.144453,"1.1"
"5311",-114.313056,34.144186,"1.1"
"5312",-114.318287,34.140479,"1.1"
"5313",-114.319956,34.139297,"1.1"
"5314",-114.320777,34.138635,"1.1"
"5315",-114.321618,34.138093,"1.1"
"5316",-114.324331,34.136869,"1.1"
"5317",-114.324576,34.136759,"1.1"
"5318",-114.325427,34.136596,"1.1"
"5319",-114.325813,34.136516,"1.1"
"5320",-114.326096,34.136458,"1.1"
"5321",-114.326684,34.136337,"1.1"
"5322",-114.329479,34.13564,"1.1"
"5323",-114.329796,34.135507,"1.1"
"5324",-114.329904,34.135462,"1.1"
"5325",-114.330736,34.135114,"1.1"
"5326",-114.331649,34.13496,"1.1"
"5327",-114.331703,34.134951,"1.1"
"5328",-114.331954,34.134944,"1.1"
"5329",-114.333056,34.134684,"1.1"
"5330",-114.334327,34.134413,"1.1"
"5331",-114.336112,34.134034,"1.1"
"5332",-114.3383,34.134032,"1.1"
"5333",-114.338622,34.134064,"1.1"
"5334",-114.339198,34.134119,"1.1"
"5335",-114.340021,34.1342,"1.1"
"5336",-114.341617,34.134246,"1.1"
"5337",-114.343921,34.134309,"1.1"
"5338",-114.344054,34.134318,"1.1"
"5339",-114.345571,34.134375,"1.1"
"5340",-114.345605,34.134376,"1.1"
"5341",-114.345738,34.134427,"1.1"
"5342",-114.348051,34.134457,"1.1"
"5343",-114.348486,34.134416,"1.1"
"5344",-114.349163,34.134327,"1.1"
"5345",-114.350478,34.134107,"1.1"
"5346",-114.351735,34.133613,"1.1"
"5347",-114.35303,34.13312,"1.1"
"5348",-114.353542,34.132732,"1.1"
"5349",-114.354228,34.132263,"1.1"
"5350",-114.354875,34.131753,"1.1"
"5351",-114.355618,34.131067,"1.1"
"5352",-114.356372,34.130428,"1.1"
"5353",-114.357028,34.129564,"1.1"
"5354",-114.357654,34.128659,"1.1"
"5355",-114.358358,34.127617,"1.1"
"5356",-114.358753,34.126721,"1.1"
"5357",-114.358986,34.126231,"1.1"
"5358",-114.3591,34.125994,"1.1"
"5359",-114.359174,34.125739,"1.1"
"5360",-114.359274,34.125404,"1.1"
"5361",-114.359389,34.125016,"1.1"
"5362",-114.359698,34.124678,"1.1"
"5363",-114.35977,34.124527,"1.1"
"5364",-114.35981,34.124434,"1.1"
"5365",-114.359923,34.124223,"1.1"
"5366",-114.360402,34.123577,"1.1"
"5367",-114.361344,34.122802,"1.1"
"5368",-114.362634,34.121713,"1.1"
"5369",-114.364524,34.120013,"1.1"
"5370",-114.366517,34.118577,"1.1"
"5371",-114.367711,34.118111,"1.1"
"5372",-114.369292,34.117519,"1.1"
"5373",-114.372171,34.11696,"1.1"
"5374",-114.374493,34.116691,"1.1"
"5375",-114.375778,34.116647,"1.1"
"5376",-114.379223,34.11599,"1.1"
"5377",-114.380723,34.115262,"1.1"
"5378",-114.380719,34.115238,"1.1"
"5379",-114.380924,34.11515,"1.1"
"5380",-114.381506,34.114897,"1.1"
"5381",-114.384078,34.113319,"1.1"
"5382",-114.385734,34.112424,"1.1"
"5383",-114.386006,34.112275,"1.1"
"5384",-114.386105,34.112221,"1.1"
"5385",-114.38618,34.11218,"1.1"
"5386",-114.386805,34.111839,"1.1"
"5387",-114.387013,34.111726,"1.1"
"5388",-114.387523,34.111468,"1.1"
"5389",-114.387817,34.11132,"1.1"
"5390",-114.389093,34.110675,"1.1"
"5391",-114.390565,34.110084,"1.1"
"5392",-114.392774,34.110533,"1.1"
"5393",-114.395332,34.110804,"1.1"
"5394",-114.397264,34.111038,"1.1"
"5395",-114.397306,34.111043,"1.1"
"5396",-114.397631,34.111083,"1.1"
"5397",-114.397776,34.1111,"1.1"
"5398",-114.397873,34.111112,"1.1"
"5399",-114.397971,34.111124,"1.1"
"5400",-114.398093,34.111139,"1.1"
"5401",-114.398489,34.111196,"1.1"
"5402",-114.399208,34.111301,"1.1"
"5403",-114.399443,34.111335,"1.1"
"5404",-114.400108,34.111434,"1.1"
"5405",-114.400697,34.111518,"1.1"
"5406",-114.400823,34.111544,"1.1"
"5407",-114.401087,34.111598,"1.1"
"5408",-114.401336,34.111638,"1.1"
"5409",-114.401571,34.11163,"1.1"
"5410",-114.402255,34.111588,"1.1"
"5411",-114.405201,34.111457,"1.1"
"5412",-114.405916,34.111468,"1.1"
"5413",-114.40686,34.111297,"1.1"
"5414",-114.406896,34.111288,"1.1"
"5415",-114.407995,34.110997,"1.1"
"5416",-114.409801,34.11051,"1.1"
"5417",-114.410106,34.110432,"1.1"
"5418",-114.410236,34.110399,"1.1"
"5419",-114.41168,34.110031,"1.1"
"5420",-114.414591,34.108337,"1.1"
"5421",-114.414837,34.108206,"1.1"
"5422",-114.415908,34.107636,"1.1"
"5423",-114.417701,34.105957,"1.1"
"5424",-114.420499,34.103466,"1.1"
"5425",-114.421848,34.101322,"1.1"
"5426",-114.422117,34.100897,"1.1"
"5427",-114.422899,34.099661,"1.1"
"5428",-114.424162,34.098595,"1.1"
"5429",-114.42428,34.098495,"1.1"
"5430",-114.42432,34.098464,"1.1"
"5431",-114.425271,34.097648,"1.1"
"5432",-114.42554,34.097482,"1.1"
"5433",-114.426168,34.097042,"1.1"
"5434",-114.426759,34.095686,"1.1"
"5435",-114.427065,34.094985,"1.1"
"5436",-114.427139,34.094814,"1.1"
"5437",-114.427202,34.094669,"1.1"
"5438",-114.428026,34.092787,"1.1"
"5439",-114.43165,34.089715,"1.1"
"5440",-114.43338,34.088413,"1.1"
"5441",-114.434181,34.087379,"1.1"
"5442",-114.434353,34.086499,"1.1"
"5443",-114.435429,34.079727,"1.1"
"5444",-114.435907,34.077491,"1.1"
"5445",-114.43632,34.076208,"1.1"
"5446",-114.436983,34.074326,"1.1"
"5447",-114.437683,34.071937,"1.1"
"5448",-114.438416,34.067021,"1.1"
"5449",-114.43899,34.061033,"1.1"
"5450",-114.43934,34.057893,"1.1"
"5451",-114.439406,34.05381,"1.1"
"5452",-114.438602,34.050205,"1.1"
"5453",-114.437298,34.047552,"1.1"
"5454",-114.435816,34.04373,"1.1"
"5455",-114.435507,34.042615,"1.1"
"5456",-114.435498,34.042566,"1.1"
"5457",-114.434949,34.037784,"1.1"
"5458",-114.43541,34.033023,"1.1"
"5459",-114.436171,34.028083,"1.1"
"5460",-114.436852,34.026016,"1.1"
"5461",-114.438266,34.022609,"1.1"
"5462",-114.44054,34.019329,"1.1"
"5463",-114.443821,34.016176,"1.1"
"5464",-114.446815,34.01421,"1.1"
"5465",-114.450206,34.012574,"1.1"
"5466",-114.454807,34.010968,"1.1"
"5467",-114.459861,34.011838,"1.1"
"5468",-114.462126,34.012112,"1.1"
"5469",-114.463336,34.012259,"1.1"
"5470",-114.464525,34.011982,"1.1"
"5471",-114.465867,34.010987,"1.1"
"5472",-114.466704,34.009436,"1.1"
"5473",-114.467027,34.008519,"1.1"
"5474",-114.467282,34.007795,"1.1"
"5475",-114.467404,34.00745,"1.1"
"5476",-114.467356,34.006304,"1.1"
"5477",-114.46731,34.00519,"1.1"
"5478",-114.466651,34.004355,"1.1"
"5479",-114.46628,34.003885,"1.1"
"5480",-114.465465,34.003463,"1.1"
"5481",-114.463131,34.002253,"1.1"
"5482",-114.460965,34.001255,"1.1"
"5483",-114.460689,34.001128,"1.1"
"5484",-114.459777,34.000412,"1.1"
"5485",-114.459184,34.000016,"1.1"
"5486",-114.458789,33.999289,"1.1"
"5487",-114.458443,33.998679,"1.1"
"5488",-114.458166,33.998108,"1.1"
"5489",-114.458026,33.99782,"1.1"
"5490",-114.458028,33.997158,"1.1"
"5491",-114.458194,33.996438,"1.1"
"5492",-114.458629,33.995555,"1.1"
"5493",-114.459258,33.994711,"1.1"
"5494",-114.46012,33.993888,"1.1"
"5495",-114.461133,33.993541,"1.1"
"5496",-114.462255,33.993442,"1.1"
"5497",-114.46361,33.993431,"1.1"
"5498",-114.46486,33.993428,"1.1"
"5499",-114.465499,33.993423,"1.1"
"5500",-114.466187,33.993465,"1.1"
"5501",-114.466834,33.993387,"1.1"
"5502",-114.467336,33.993229,"1.1"
"5503",-114.467932,33.992877,"1.1"
"5504",-114.468372,33.992405,"1.1"
"5505",-114.468792,33.991885,"1.1"
"5506",-114.469152,33.991253,"1.1"
"5507",-114.469581,33.990636,"1.1"
"5508",-114.469922,33.99006,"1.1"
"5509",-114.470253,33.989371,"1.1"
"5510",-114.470357,33.988972,"1.1"
"5511",-114.470737,33.988488,"1.1"
"5512",-114.47077,33.98845,"1.1"
"5513",-114.471138,33.98804,"1.1"
"5514",-114.472237,33.987104,"1.1"
"5515",-114.472259,33.987087,"1.1"
"5516",-114.472773,33.98671,"1.1"
"5517",-114.473219,33.986384,"1.1"
"5518",-114.47409,33.985756,"1.1"
"5519",-114.474649,33.985355,"1.1"
"5520",-114.475907,33.984424,"1.1"
"5521",-114.476619,33.984063,"1.1"
"5522",-114.477427,33.983677,"1.1"
"5523",-114.478244,33.983227,"1.1"
"5524",-114.478456,33.983111,"1.1"
"5525",-114.479226,33.982741,"1.1"
"5526",-114.479689,33.982482,"1.1"
"5527",-114.480198,33.9822,"1.1"
"5528",-114.480947,33.981677,"1.1"
"5529",-114.481455,33.981261,"1.1"
"5530",-114.481971,33.980708,"1.1"
"5531",-114.482333,33.980181,"1.1"
"5532",-114.482586,33.979525,"1.1"
"5533",-114.482778,33.978579,"1.1"
"5534",-114.483097,33.977745,"1.1"
"5535",-114.483573,33.977031,"1.1"
"5536",-114.484107,33.97634,"1.1"
"5537",-114.484784,33.975519,"1.1"
"5538",-114.485348,33.974933,"1.1"
"5539",-114.486455,33.974399,"1.1"
"5540",-114.487059,33.973922,"1.1"
"5541",-114.4875,33.973575,"1.1"
"5542",-114.488459,33.972832,"1.1"
"5543",-114.489215,33.972067,"1.1"
"5544",-114.489623,33.971518,"1.1"
"5545",-114.489729,33.971377,"1.1"
"5546",-114.490128,33.970924,"1.1"
"5547",-114.490398,33.97062,"1.1"
"5548",-114.490788,33.970294,"1.1"
"5549",-114.491327,33.969845,"1.1"
"5550",-114.491508,33.969712,"1.1"
"5551",-114.492115,33.96937,"1.1"
"5552",-114.492195,33.969277,"1.1"
"5553",-114.492766,33.968784,"1.1"
"5554",-114.494051,33.96774,"1.1"
"5555",-114.495047,33.966835,"1.1"
"5556",-114.496042,33.96589,"1.1"
"5557",-114.497237,33.964645,"1.1"
"5558",-114.498135,33.963725,"1.1"
"5559",-114.498756,33.963034,"1.1"
"5560",-114.498919,33.962838,"1.1"
"5561",-114.499194,33.962457,"1.1"
"5562",-114.499653,33.962009,"1.1"
"5563",-114.499883,33.961789,"1.1"
"5564",-114.500123,33.961666,"1.1"
"5565",-114.500298,33.961608,"1.1"
"5566",-114.50079,33.961572,"1.1"
"5567",-114.500888,33.961515,"1.1"
"5568",-114.501719,33.961084,"1.1"
"5569",-114.502549,33.960597,"1.1"
"5570",-114.503379,33.960118,"1.1"
"5571",-114.504161,33.959768,"1.1"
"5572",-114.504807,33.959411,"1.1"
"5573",-114.50501,33.959321,"1.1"
"5574",-114.505676,33.959029,"1.1"
"5575",-114.506352,33.958736,"1.1"
"5576",-114.50698,33.958378,"1.1"
"5577",-114.507453,33.958191,"1.1"
"5578",-114.50808,33.957834,"1.1"
"5579",-114.508669,33.957525,"1.1"
"5580",-114.508747,33.957502,"1.1"
"5581",-114.509568,33.957264,"1.1"
"5582",-114.510428,33.957043,"1.1"
"5583",-114.511231,33.95704,"1.1"
"5584",-114.511918,33.957191,"1.1"
"5585",-114.512205,33.957267,"1.1"
"5586",-114.512577,33.957367,"1.1"
"5587",-114.513449,33.957703,"1.1"
"5588",-114.51434,33.957934,"1.1"
"5589",-114.51497,33.958149,"1.1"
"5590",-114.51586,33.958106,"1.1"
"5591",-114.51671,33.957877,"1.1"
"5592",-114.517667,33.957591,"1.1"
"5593",-114.518352,33.957193,"1.1"
"5594",-114.518979,33.956812,"1.1"
"5595",-114.519588,33.956584,"1.1"
"5596",-114.520302,33.956307,"1.1"
"5597",-114.520727,33.956192,"1.1"
"5598",-114.521104,33.956062,"1.1"
"5599",-114.521529,33.955858,"1.1"
"5600",-114.522002,33.955623,"1.1"
"5601",-114.522339,33.955307,"1.1"
"5602",-114.522734,33.955039,"1.1"
"5603",-114.523129,33.954666,"1.1"
"5604",-114.523311,33.954425,"1.1"
"5605",-114.523504,33.954172,"1.1"
"5606",-114.523793,33.953824,"1.1"
"5607",-114.524014,33.953517,"1.1"
"5608",-114.52439,33.953128,"1.1"
"5609",-114.524832,33.952618,"1.1"
"5610",-114.525179,33.952189,"1.1"
"5611",-114.525804,33.95146,"1.1"
"5612",-114.526353,33.950917,"1.1"
"5613",-114.526776,33.950294,"1.1"
"5614",-114.52715,33.949704,"1.1"
"5615",-114.528084,33.948602,"1.1"
"5616",-114.52868,33.947817,"1.1"
"5617",-114.529246,33.946742,"1.1"
"5618",-114.529897,33.945302,"1.1"
"5619",-114.530566,33.943629,"1.1"
"5620",-114.531391,33.942117,"1.1"
"5621",-114.531947,33.941049,"1.1"
"5622",-114.532513,33.940006,"1.1"
"5623",-114.533156,33.938857,"1.1"
"5624",-114.533674,33.937951,"1.1"
"5625",-114.534463,33.936891,"1.1"
"5626",-114.534961,33.935759,"1.1"
"5627",-114.535478,33.934651,"1.1"
"5628",-114.535676,33.933552,"1.1"
"5629",-114.535791,33.931308,"1.1"
"5630",-114.535834,33.93025,"1.1"
"5631",-114.535866,33.928708,"1.1"
"5632",-114.535853,33.928103,"1.1"
"5633",-114.535765,33.927604,"1.1"
"5634",-114.535753,33.92753,"1.1"
"5635",-114.535411,33.926837,"1.1"
"5636",-114.535205,33.926297,"1.1"
"5637",-114.534951,33.9257,"1.1"
"5638",-114.534572,33.925379,"1.1"
"5639",-114.534146,33.925187,"1.1"
"5640",-114.534132,33.925184,"1.1"
"5641",-114.533694,33.925091,"1.1"
"5642",-114.533284,33.925004,"1.1"
"5643",-114.532297,33.924871,"1.1"
"5644",-114.531107,33.924633,"1.1"
"5645",-114.529489,33.924041,"1.1"
"5646",-114.528385,33.923674,"1.1"
"5647",-114.526698,33.922905,"1.1"
"5648",-114.525361,33.922272,"1.1"
"5649",-114.524382,33.921759,"1.1"
"5650",-114.523393,33.921221,"1.1"
"5651",-114.522141,33.920289,"1.1"
"5652",-114.521035,33.919518,"1.1"
"5653",-114.520094,33.918795,"1.1"
"5654",-114.51924,33.918152,"1.1"
"5655",-114.518434,33.917518,"1.1"
"5656",-114.517085,33.91632,"1.1"
"5657",-114.515881,33.915372,"1.1"
"5658",-114.514503,33.914214,"1.1"
"5659",-114.513202,33.912919,"1.1"
"5660",-114.513182,33.912846,"1.1"
"5661",-114.512386,33.912082,"1.1"
"5662",-114.511511,33.911092,"1.1"
"5663",-114.510547,33.909594,"1.1"
"5664",-114.509874,33.908482,"1.1"
"5665",-114.509163,33.907209,"1.1"
"5666",-114.508558,33.906098,"1.1"
"5667",-114.508147,33.904961,"1.1"
"5668",-114.50792,33.903807,"1.1"
"5669",-114.507848,33.902815,"1.1"
"5670",-114.507988,33.901813,"1.1"
"5671",-114.508708,33.90064,"1.1"
"5672",-114.509681,33.899789,"1.1"
"5673",-114.510944,33.899099,"1.1"
"5674",-114.512383,33.898383,"1.1"
"5675",-114.513715,33.897959,"1.1"
"5676",-114.51499,33.897809,"1.1"
"5677",-114.516344,33.897918,"1.1"
"5678",-114.517381,33.89835,"1.1"
"5679",-114.519318,33.899231,"1.1"
"5680",-114.520704,33.89992,"1.1"
"5681",-114.521828,33.900538,"1.1"
"5682",-114.522943,33.901131,"1.1"
"5683",-114.524289,33.901587,"1.1"
"5684",-114.525053,33.901641,"1.1"
"5685",-114.52569,33.901428,"1.1"
"5686",-114.525872,33.901008,"1.1"
"5687",-114.525868,33.900233,"1.1"
"5688",-114.525749,33.899402,"1.1"
"5689",-114.525541,33.898378,"1.1"
"5690",-114.525254,33.89699,"1.1"
"5691",-114.524813,33.895684,"1.1"
"5692",-114.524782,33.89563,"1.1"
"5693",-114.523634,33.893638,"1.1"
"5694",-114.522768,33.892583,"1.1"
"5695",-114.521506,33.891272,"1.1"
"5696",-114.519981,33.889776,"1.1"
"5697",-114.51866,33.888263,"1.1"
"5698",-114.516709,33.886696,"1.1"
"5699",-114.515535,33.885586,"1.1"
"5700",-114.513768,33.884203,"1.1"
"5701",-114.512467,33.882884,"1.1"
"5702",-114.511001,33.881525,"1.1"
"5703",-114.510138,33.880777,"1.1"
"5704",-114.508074,33.87963,"1.1"
"5705",-114.506649,33.87865,"1.1"
"5706",-114.505272,33.877662,"1.1"
"5707",-114.50434,33.876882,"1.1"
"5708",-114.503796,33.876068,"1.1"
"5709",-114.503395,33.875018,"1.1"
"5710",-114.503599,33.874019,"1.1"
"5711",-114.503686,33.873316,"1.1"
"5712",-114.503821,33.872517,"1.1"
"5713",-114.503889,33.87188,"1.1"
"5714",-114.50386,33.871234,"1.1"
"5715",-114.503666,33.870524,"1.1"
"5716",-114.503279,33.869547,"1.1"
"5717",-114.503066,33.868781,"1.1"
"5718",-114.503017,33.867998,"1.1"
"5719",-114.503104,33.867166,"1.1"
"5720",-114.503414,33.866448,"1.1"
"5721",-114.503887,33.865754,"1.1"
"5722",-114.504603,33.865172,"1.1"
"5723",-114.505638,33.864276,"1.1"
"5724",-114.506635,33.863484,"1.1"
"5725",-114.507476,33.863122,"1.1"
"5726",-114.508666,33.862766,"1.1"
"5727",-114.509895,33.862257,"1.1"
"5728",-114.511346,33.86157,"1.1"
"5729",-114.512459,33.860689,"1.1"
"5730",-114.513213,33.85989,"1.1"
"5731",-114.513977,33.859002,"1.1"
"5732",-114.514673,33.858638,"1.1"
"5733",-114.515631,33.858266,"1.1"
"5734",-114.516811,33.85812,"1.1"
"5735",-114.517589,33.858266,"1.1"
"5736",-114.517837,33.858313,"1.1"
"5737",-114.518998,33.858563,"1.1"
"5738",-114.520054,33.85899,"1.1"
"5739",-114.520838,33.859288,"1.1"
"5740",-114.521757,33.859643,"1.1"
"5741",-114.52287,33.859965,"1.1"
"5742",-114.524292,33.860133,"1.1"
"5743",-114.525666,33.860003,"1.1"
"5744",-114.527069,33.859429,"1.1"
"5745",-114.52791,33.85892,"1.1"
"5746",-114.528877,33.858306,"1.1"
"5747",-114.529883,33.857563,"1.1"
"5748",-114.530011,33.857275,"1.1"
"5749",-114.530327,33.85657,"1.1"
"5750",-114.530607,33.85544,"1.1"
"5751",-114.530536,33.855001,"1.1"
"5752",-114.530423,33.854294,"1.1"
"5753",-114.530335,33.853878,"1.1"
"5754",-114.53018,33.853148,"1.1"
"5755",-114.530103,33.852663,"1.1"
"5756",-114.530074,33.852228,"1.1"
"5757",-114.530209,33.85134,"1.1"
"5758",-114.530111,33.850403,"1.1"
"5759",-114.529966,33.8495,"1.1"
"5760",-114.529597,33.848063,"1.1"
"5761",-114.529026,33.846675,"1.1"
"5762",-114.528009,33.844464,"1.1"
"5763",-114.527215,33.84256,"1.1"
"5764",-114.526053,33.840002,"1.1"
"5765",-114.525539,33.838614,"1.1"
"5766",-114.524561,33.837057,"1.1"
"5767",-114.523815,33.836121,"1.1"
"5768",-114.523409,33.835323,"1.1"
"5769",-114.522711,33.833386,"1.1"
"5770",-114.522169,33.832256,"1.1"
"5771",-114.52091,33.829053,"1.1"
"5772",-114.520465,33.827778,"1.1"
"5773",-114.51997,33.825381,"1.1"
"5774",-114.520153,33.823839,"1.1"
"5775",-114.520733,33.822031,"1.1"
"5776",-114.521409,33.820844,"1.1"
"5777",-114.522714,33.818979,"1.1"
"5778",-114.524628,33.817557,"1.1"
"5779",-114.525923,33.816862,"1.1"
"5780",-114.527161,33.816191,"1.1"
"5781",-114.527886,33.815617,"1.1"
"5782",-114.52805,33.814963,"1.1"
"5783",-114.527866,33.814382,"1.1"
"5784",-114.527662,33.813624,"1.1"
"5785",-114.527188,33.812639,"1.1"
"5786",-114.526962,33.812321,"1.1"
"5787",-114.526394,33.811518,"1.1"
"5788",-114.525446,33.810227,"1.1"
"5789",-114.524682,33.808961,"1.1"
"5790",-114.524033,33.807492,"1.1"
"5791",-114.523365,33.80612,"1.1"
"5792",-114.522813,33.805241,"1.1"
"5793",-114.522407,33.804217,"1.1"
"5794",-114.52201,33.803047,"1.1"
"5795",-114.521555,33.801982,"1.1"
"5796",-114.52081,33.800812,"1.1"
"5797",-114.520094,33.799473,"1.1"
"5798",-114.519484,33.798279,"1.1"
"5799",-114.518942,33.797302,"1.1"
"5800",-114.518642,33.796415,"1.1"
"5801",-114.518438,33.794994,"1.1"
"5802",-114.517751,33.792242,"1.1"
"5803",-114.517276,33.790184,"1.1"
"5804",-114.516734,33.788345,"1.1"
"5805",-114.515969,33.786545,"1.1"
"5806",-114.515224,33.784939,"1.1"
"5807",-114.514286,33.783366,"1.1"
"5808",-114.513338,33.781405,"1.1"
"5809",-114.512003,33.778759,"1.1"
"5810",-114.510958,33.776314,"1.1"
"5811",-114.509894,33.773756,"1.1"
"5812",-114.50882,33.771569,"1.1"
"5813",-114.507814,33.769439,"1.1"
"5814",-114.507182,33.768123,"1.1"
"5815",-114.507089,33.76793,"1.1"
"5816",-114.507005,33.767643,"1.1"
"5817",-114.506672,33.766501,"1.1"
"5818",-114.506024,33.764734,"1.1"
"5819",-114.505521,33.763193,"1.1"
"5820",-114.505172,33.761563,"1.1"
"5821",-114.50507,33.761202,"1.1"
"5822",-114.504863,33.760465,"1.1"
"5823",-114.504839,33.760205,"1.1"
"5824",-114.504766,33.759408,"1.1"
"5825",-114.504658,33.75864,"1.1"
"5826",-114.50434,33.756381,"1.1"
"5827",-114.504329,33.75492,"1.1"
"5828",-114.504377,33.753815,"1.1"
"5829",-114.504445,33.752305,"1.1"
"5830",-114.504483,33.750998,"1.1"
"5831",-114.50483,33.750021,"1.1"
"5832",-114.506,33.746344,"1.1"
"5833",-114.508206,33.741587,"1.1"
"5834",-114.510622,33.737815,"1.1"
"5835",-114.510777,33.737574,"1.1"
"5836",-114.511972,33.735019,"1.1"
"5837",-114.512348,33.734214,"1.1"
"5838",-114.51089,33.732766,"1.1"
"5839",-114.510876,33.732753,"1.1"
"5840",-114.510501,33.73238,"1.1"
"5841",-114.510265,33.732146,"1.1"
"5842",-114.5098,33.731802,"1.1"
"5843",-114.506799,33.730518,"1.1"
"5844",-114.504176,33.728055,"1.1"
"5845",-114.502661,33.724584,"1.1"
"5846",-114.500788,33.722204,"1.1"
"5847",-114.500068,33.721709,"1.1"
"5848",-114.499201,33.721192,"1.1"
"5849",-114.498133,33.720634,"1.1"
"5850",-114.497363,33.720028,"1.1"
"5851",-114.496565,33.719155,"1.1"
"5852",-114.496086,33.718064,"1.1"
"5853",-114.495387,33.716393,"1.1"
"5854",-114.4951,33.715234,"1.1"
"5855",-114.494901,33.71443,"1.1"
"5856",-114.494626,33.712662,"1.1"
"5857",-114.494333,33.710635,"1.1"
"5858",-114.494204,33.708054,"1.1"
"5859",-114.494197,33.707922,"1.1"
"5860",-114.494407,33.705395,"1.1"
"5861",-114.495099,33.702949,"1.1"
"5862",-114.495537,33.701506,"1.1"
"5863",-114.495719,33.698454,"1.1"
"5864",-114.496489,33.696901,"1.1"
"5865",-114.498681,33.695868,"1.1"
"5866",-114.500788,33.695059,"1.1"
"5867",-114.502899,33.694255,"1.1"
"5868",-114.504993,33.693022,"1.1"
"5869",-114.507996,33.692018,"1.1"
